Population: blue, Agent: agent_0, Location: [2 8], Alive: True
Population: blue, Agent: agent_962, Location: [8 5], Alive: True
Population: blue, Agent: agent_963, Location: [8 1], Alive: True
Population: blue, Agent: agent_964, Location: [7 7], Alive: True
Population: blue, Agent: agent_965, Location: [3 8], Alive: True
Population: blue, Agent: agent_966, Location: [8 1], Alive: True
Population: blue, Agent: agent_967, Location: [0 6], Alive: True
Population: blue, Agent: agent_968, Location: [6 1], Alive: True
Population: blue, Agent: agent_969, Location: [5 0], Alive: True
Population: blue, Agent: agent_970, Location: [8 8], Alive: True
Population: blue, Agent: agent_971, Location: [7 8], Alive: True
Population: blue, Agent: agent_972, Location: [2 8], Alive: True
Population: blue, Agent: agent_973, Location: [8 1], Alive: True
Population: blue, Agent: agent_974, Location: [6 7], Alive: True
Population: blue, Agent: agent_975, Location: [7 4], Alive: True
Population: blue, Agent: agent_976, Location: [1 7], Alive: True
Population: blue, Agent: agent_977, Location: [8 4], Alive: True
Population: blue, Agent: agent_978, Location: [2 2], Alive: True
Population: blue, Agent: agent_979, Location: [2 1], Alive: True
Population: blue, Agent: agent_980, Location: [7 1], Alive: True
Population: blue, Agent: agent_981, Location: [7 7], Alive: True
Population: blue, Agent: agent_982, Location: [5 0], Alive: True
Population: blue, Agent: agent_983, Location: [8 5], Alive: True
Population: blue, Agent: agent_984, Location: [8 3], Alive: True
Population: blue, Agent: agent_985, Location: [1 2], Alive: True
Population: blue, Agent: agent_986, Location: [8 0], Alive: True
Population: blue, Agent: agent_987, Location: [1 5], Alive: True
Population: blue, Agent: agent_988, Location: [6 8], Alive: True
Population: blue, Agent: agent_989, Location: [1 0], Alive: True
Population: blue, Agent: agent_990, Location: [7 7], Alive: True
Population: blue, Agent: agent_991, Location: [7 8], Alive: True
Population: blue, Agent: agent_992, Location: [0 2], Alive: True
Population: blue, Agent: agent_993, Location: [7 7], Alive: True
Population: blue, Agent: agent_994, Location: [7 1], Alive: True
Population: blue, Agent: agent_995, Location: [2 1], Alive: True
Population: blue, Agent: agent_996, Location: [7 5], Alive: True
Population: blue, Agent: agent_997, Location: [7 5], Alive: True
Population: blue, Agent: agent_998, Location: [0 0], Alive: True
Population: blue, Agent: agent_999, Location: [6 6], Alive: True
