Population: blue, Agent: agent_0, Location: [5 8], Alive: True
Population: blue, Agent: agent_962, Location: [3 8], Alive: True
Population: blue, Agent: agent_963, Location: [8 3], Alive: True
Population: blue, Agent: agent_964, Location: [0 5], Alive: True
Population: blue, Agent: agent_965, Location: [7 3], Alive: True
Population: blue, Agent: agent_966, Location: [8 0], Alive: True
Population: blue, Agent: agent_967, Location: [8 8], Alive: True
Population: blue, Agent: agent_968, Location: [1 4], Alive: True
Population: blue, Agent: agent_969, Location: [3 0], Alive: True
Population: blue, Agent: agent_970, Location: [5 0], Alive: True
Population: blue, Agent: agent_971, Location: [3 8], Alive: True
Population: blue, Agent: agent_972, Location: [3 8], Alive: True
Population: blue, Agent: agent_973, Location: [2 7], Alive: True
Population: blue, Agent: agent_974, Location: [2 0], Alive: True
Population: blue, Agent: agent_975, Location: [6 2], Alive: True
Population: blue, Agent: agent_976, Location: [2 0], Alive: True
Population: blue, Agent: agent_977, Location: [0 1], Alive: True
Population: blue, Agent: agent_978, Location: [1 5], Alive: True
Population: blue, Agent: agent_979, Location: [2 6], Alive: True
Population: blue, Agent: agent_980, Location: [4 7], Alive: True
Population: blue, Agent: agent_981, Location: [1 2], Alive: True
Population: blue, Agent: agent_982, Location: [8 8], Alive: True
Population: blue, Agent: agent_983, Location: [6 8], Alive: True
Population: blue, Agent: agent_984, Location: [0 0], Alive: True
Population: blue, Agent: agent_985, Location: [0 4], Alive: True
Population: blue, Agent: agent_986, Location: [5 7], Alive: True
Population: blue, Agent: agent_987, Location: [3 8], Alive: True
Population: blue, Agent: agent_988, Location: [1 1], Alive: True
Population: blue, Agent: agent_989, Location: [6 7], Alive: True
Population: blue, Agent: agent_990, Location: [2 0], Alive: True
Population: blue, Agent: agent_991, Location: [5 7], Alive: True
Population: blue, Agent: agent_992, Location: [3 7], Alive: True
Population: blue, Agent: agent_993, Location: [6 7], Alive: True
Population: blue, Agent: agent_994, Location: [0 8], Alive: True
Population: blue, Agent: agent_995, Location: [8 6], Alive: True
Population: blue, Agent: agent_996, Location: [3 8], Alive: True
Population: blue, Agent: agent_997, Location: [2 7], Alive: True
Population: blue, Agent: agent_998, Location: [0 3], Alive: True
Population: blue, Agent: agent_999, Location: [5 7], Alive: True
